date,market,heat_distance_bucket,allocated_visitor_count,n_brands
2024-03-20,Dallas,3-5km,537.0,1
2024-03-20,Houston,0-1km,1087.0,2
2024-03-20,Houston,1-2km,3739.0,3
2024-03-20,Houston,5km+,550.0,1
2024-03-21,Houston,3-5km,339.0,1
2024-03-22,Dallas,0-1km,1907.75,3
2024-03-22,Dallas,1-2km,1210.25,3
2024-03-22,Houston,0-1km,888.5818181818181,3
2024-03-22,Houston,1-2km,599.6363636363636,3
2024-03-22,Houston,2-3km,169.0909090909091,1
2024-03-22,Houston,3-5km,637.4909090909091,3
2024-03-22,Houston,5km+,503.2,1
2024-03-23,Dallas,0-1km,800.0,1
2024-03-23,Houston,1-2km,400.0,1
2024-03-23,Houston,2-3km,400.0,1
2024-03-24,Dallas,1-2km,4385.0,2
2024-03-24,Houston,1-2km,2284.0,1
2024-03-24,Houston,2-3km,2101.0,1
2024-03-25,Dallas,0-1km,25.0,1
2024-03-25,Dallas,1-2km,25.0,1
2024-03-25,Dallas,2-3km,25.0,1
2024-03-25,Houston,0-1km,100.0,2
2024-03-25,Houston,3-5km,25.0,1
2024-03-25,Houston,5km+,25.0,1
2024-03-26,Dallas,0-1km,3502.1333333333337,2
2024-03-26,Dallas,1-2km,918.5333333333334,2
2024-03-26,Dallas,2-3km,57.333333333333336,1
2024-03-26,Houston,0-1km,2382.3333333333335,3
2024-03-26,Houston,2-3km,1076.5,1
2024-03-26,Houston,3-5km,57.333333333333336,1
2024-03-26,Houston,5km+,1133.8333333333333,2
2024-03-27,Dallas,0-1km,2267.5,3
2024-03-27,Dallas,1-2km,2734.5,3
2024-03-27,Houston,0-1km,1487.5666666666666,3
2024-03-27,Houston,1-2km,706.8666666666666,3
2024-03-27,Houston,2-3km,4443.0,3
2024-03-27,Houston,5km+,1487.5666666666666,3
2024-03-28,Dallas,0-1km,782.0,1
2024-03-28,Houston,1-2km,391.0,1
2024-03-28,Houston,2-3km,391.0,1
2024-03-29,Dallas,0-1km,5770.166666666666,6
2024-03-29,Dallas,1-2km,2236.833333333333,4
2024-03-29,Dallas,2-3km,1408.0,1
2024-03-29,Houston,0-1km,5425.2,4
2024-03-29,Houston,1-2km,329.9,3
2024-03-29,Houston,2-3km,134.5,1
2024-03-29,Houston,3-5km,2424.6,2
2024-03-29,Houston,5km+,1835.8,2
2024-03-31,Dallas,0-1km,31.333333333333332,1
2024-03-31,Dallas,1-2km,2492.3333333333335,2
2024-03-31,Dallas,2-3km,2308.333333333333,3
2024-03-31,Dallas,3-5km,1052.0,1
2024-03-31,Houston,0-1km,1789.8333333333333,4
2024-03-31,Houston,1-2km,1052.0,1
2024-03-31,Houston,2-3km,2461.0,1
2024-03-31,Houston,3-5km,552.5833333333334,3
2024-03-31,Houston,5km+,337.5833333333333,2
2024-04-02,Dallas,0-1km,2556.3,3
2024-04-02,Dallas,1-2km,2114.7,3
2024-04-02,Dallas,2-3km,1828.0,2
2024-04-02,Houston,0-1km,3430.3,6
2024-04-02,Houston,1-2km,1158.35,2
2024-04-02,Houston,2-3km,184.0,1
2024-04-02,Houston,3-5km,674.1,3
2024-04-02,Houston,5km+,1633.25,4
2024-04-03,Houston,0-1km,156.0,1
2024-04-03,Houston,1-2km,156.0,1
2024-04-03,Houston,2-3km,156.0,1
2024-04-03,Houston,3-5km,638.0,1
2024-04-04,Dallas,0-1km,755.7142857142857,2
2024-04-04,Dallas,1-2km,580.2857142857143,1
2024-04-04,Dallas,2-3km,767.0,1
2024-04-04,Dallas,3-5km,767.0,1
2024-04-04,Houston,0-1km,992.6666666666666,2
2024-04-04,Houston,1-2km,767.0,1
2024-04-04,Houston,2-3km,225.66666666666666,1
2024-04-04,Houston,3-5km,112.83333333333333,1
2024-04-04,Houston,5km+,112.83333333333333,1
2024-04-05,Dallas,0-1km,667.0,1
2024-04-05,Dallas,1-2km,2003.0,2
2024-04-05,Houston,0-1km,828.6,3
2024-04-05,Houston,1-2km,561.8,3
2024-04-05,Houston,2-3km,1483.6666666666667,2
2024-04-05,Houston,5km+,680.9333333333334,2
2024-04-06,Dallas,2-3km,1263.0,1
2024-04-06,Dallas,3-5km,1263.0,1
2024-04-06,Houston,0-1km,1379.0,2
2024-04-06,Houston,1-2km,1379.0,2
2024-04-06,Houston,5km+,116.0,1
2024-04-07,Dallas,0-1km,761.5714285714286,3
2024-04-07,Dallas,1-2km,1065.4285714285713,2
2024-04-07,Houston,0-1km,414.3333333333333,2
2024-04-07,Houston,1-2km,292.0,1
2024-04-07,Houston,2-3km,706.3333333333333,3
2024-04-07,Houston,3-5km,207.16666666666666,1
2024-04-07,Houston,5km+,207.16666666666666,2
2024-04-08,Dallas,2-3km,1493.0,1
2024-04-08,Dallas,3-5km,1493.0,1
2024-04-08,Houston,0-1km,1493.0,1
2024-04-08,Houston,1-2km,1493.0,1
2024-04-09,Dallas,0-1km,105.25,1
2024-04-09,Dallas,1-2km,210.5,1
2024-04-09,Dallas,2-3km,1142.25,2
2024-04-09,Houston,0-1km,623.75,2
2024-04-09,Houston,1-2km,210.5,1
2024-04-09,Houston,3-5km,259.25,1
2024-04-09,Houston,5km+,364.5,2
2024-04-10,Dallas,0-1km,504.0,1
2024-04-10,Dallas,2-3km,1418.0,1
2024-04-10,Dallas,3-5km,1418.0,1
2024-04-10,Houston,0-1km,1418.0,1
2024-04-10,Houston,1-2km,1670.0,2
2024-04-10,Houston,2-3km,252.0,1
2024-04-11,Dallas,0-1km,1176.5,2
2024-04-11,Dallas,1-2km,2285.5,2
2024-04-11,Dallas,2-3km,303.0,1
2024-04-11,Houston,0-1km,8013.0,2
2024-04-11,Houston,1-2km,282.0,2
2024-04-11,Houston,2-3km,2018.0,1
2024-04-11,Houston,5km+,214.0,1
2024-04-12,Dallas,0-1km,25.0,1
2024-04-13,Dallas,0-1km,4240.875,3
2024-04-13,Dallas,1-2km,2473.125,3
2024-04-13,Dallas,2-3km,1242.5,1
2024-04-13,Dallas,3-5km,1242.5,1
2024-04-13,Houston,0-1km,2298.590909090909,3
2024-04-13,Houston,1-2km,3084.318181818182,4
2024-04-13,Houston,2-3km,428.54545454545456,1
2024-04-13,Houston,3-5km,428.54545454545456,1
2024-04-13,Houston,5km+,1199.0,2
2024-04-14,Dallas,0-1km,767.0,1
2024-04-15,Dallas,0-1km,4257.375,4
2024-04-15,Dallas,1-2km,1200.625,2
2024-04-15,Dallas,2-3km,712.0,1
2024-04-15,Houston,0-1km,1268.1454545454544,2
2024-04-15,Houston,1-2km,975.9090909090909,2
2024-04-15,Houston,2-3km,2077.272727272727,3
2024-04-15,Houston,3-5km,1538.6727272727271,3
2024-04-16,Dallas,0-1km,637.0,1
2024-04-16,Dallas,1-2km,637.0,1
2024-04-16,Dallas,2-3km,1890.0,1
2024-04-16,Houston,0-1km,1454.6,2
2024-04-16,Houston,1-2km,254.8,1
2024-04-16,Houston,3-5km,472.5,1
2024-04-16,Houston,5km+,982.1,2
2024-04-17,Dallas,0-1km,444.0,1
2024-04-17,Dallas,1-2km,444.0,1
2024-04-17,Houston,0-1km,355.2,1
2024-04-17,Houston,1-2km,177.6,1
2024-04-17,Houston,5km+,355.2,1
2024-04-18,Dallas,2-3km,1245.0,1
2024-04-18,Houston,0-1km,787.1666666666666,2
2024-04-18,Houston,1-2km,164.66666666666666,1
2024-04-18,Houston,3-5km,508.25,2
2024-04-18,Houston,5km+,475.91666666666663,2
2024-04-19,Dallas,2-3km,831.5,1
2024-04-19,Dallas,3-5km,831.5,1
2024-04-19,Houston,0-1km,872.9,2
2024-04-19,Houston,1-2km,5855.3,3
2024-04-19,Houston,3-5km,82.8,1
2024-04-20,Dallas,2-3km,1629.0,1
2024-04-20,Dallas,3-5km,1629.0,1
2024-04-20,Houston,0-1km,12353.0,2
2024-04-20,Houston,1-2km,1629.0,1
2024-04-21,Dallas,0-1km,6702.666666666667,3
2024-04-21,Dallas,1-2km,2195.3333333333335,2
2024-04-21,Houston,0-1km,2504.3333333333335,3
2024-04-21,Houston,1-2km,608.3333333333334,2
2024-04-21,Houston,2-3km,1791.0,1
2024-04-21,Houston,3-5km,1791.0,1
2024-04-21,Houston,5km+,2504.3333333333335,3
2024-04-22,Dallas,0-1km,110.0,1
2024-04-22,Dallas,1-2km,110.0,1
2024-04-22,Dallas,2-3km,110.0,1
2024-04-22,Houston,0-1km,523.0,2
2024-04-22,Houston,1-2km,412.0,2
2024-04-22,Houston,2-3km,3760.0,2
2024-04-22,Houston,5km+,110.0,1
2024-04-23,Dallas,0-1km,4876.916666666667,3
2024-04-23,Dallas,1-2km,2277.0833333333335,3
2024-04-23,Dallas,2-3km,1254.0,1
2024-04-23,Houston,0-1km,4114.909090909091,3
2024-04-23,Houston,1-2km,1958.181818181818,2
2024-04-23,Houston,2-3km,469.45454545454544,1
2024-04-23,Houston,3-5km,469.45454545454544,1
2024-04-24,Dallas,0-1km,1622.4,1
2024-04-24,Dallas,1-2km,405.6,1
2024-04-24,Houston,0-1km,1014.0,1
2024-04-24,Houston,2-3km,507.0,1
2024-04-24,Houston,3-5km,225.0,1
2024-04-24,Houston,5km+,507.0,1
2024-04-25,Dallas,0-1km,2018.4,1
2024-04-25,Dallas,1-2km,504.6,1
2024-04-25,Houston,0-1km,1397.1666666666667,2
2024-04-25,Houston,1-2km,135.66666666666666,1
2024-04-25,Houston,2-3km,766.4166666666666,2
2024-04-25,Houston,5km+,630.75,1
2024-04-26,Dallas,0-1km,1400.5,2
2024-04-26,Dallas,1-2km,1442.0,1
2024-04-26,Dallas,2-3km,226.5,1
2024-04-26,Houston,0-1km,721.0,1
2024-04-26,Houston,1-2km,1442.0,1
2024-04-27,Dallas,0-1km,1030.3333333333335,2
2024-04-27,Dallas,1-2km,1206.3333333333335,2
2024-04-27,Dallas,2-3km,1030.3333333333335,2
2024-04-27,Houston,0-1km,1457.5,2
2024-04-27,Houston,1-2km,992.75,2
2024-04-27,Houston,2-3km,640.75,1
2024-04-27,Houston,5km+,176.0,1
2024-04-28,Dallas,0-1km,150.52380952380952,2
2024-04-28,Dallas,1-2km,754.8095238095237,2
2024-04-28,Dallas,2-3km,29.666666666666668,1
2024-04-28,Houston,0-1km,400.6666666666667,3
2024-04-28,Houston,2-3km,282.0,1
2024-04-28,Houston,3-5km,487.66666666666663,3
2024-04-28,Houston,5km+,170.66666666666666,2
2024-04-29,Dallas,0-1km,1244.4285714285716,3
2024-04-29,Dallas,1-2km,2004.5714285714287,2
2024-04-29,Dallas,2-3km,2662.0,1
2024-04-29,Houston,0-1km,956.3333333333334,2
2024-04-29,Houston,1-2km,448.0,2
2024-04-29,Houston,2-3km,4187.333333333333,4
2024-04-29,Houston,3-5km,636.1666666666667,2
2024-04-29,Houston,5km+,650.1666666666667,2
2024-04-30,Dallas,0-1km,1089.0,2
2024-04-30,Dallas,1-2km,495.0,2
2024-04-30,Houston,0-1km,288.0,1
2024-04-30,Houston,1-2km,216.0,1
2024-04-30,Houston,2-3km,144.0,1
2024-04-30,Houston,3-5km,144.0,1
2024-05-01,Houston,0-1km,242.0,1
2024-05-01,Houston,1-2km,242.0,1
2024-05-01,Houston,5km+,242.0,1
2024-05-02,Dallas,0-1km,2336.0,3
2024-05-02,Dallas,1-2km,1655.0,3
2024-05-02,Dallas,2-3km,903.0,1
2024-05-02,Dallas,3-5km,903.0,1
2024-05-02,Houston,0-1km,2500.0151515151515,4
2024-05-02,Houston,1-2km,1873.719696969697,4
2024-05-02,Houston,2-3km,344.42424242424244,2
2024-05-02,Houston,3-5km,165.0909090909091,1
2024-05-02,Houston,5km+,543.75,1
2024-05-03,Dallas,0-1km,1815.75,1
2024-05-03,Dallas,2-3km,605.25,1
2024-05-03,Houston,0-1km,860.0,1
2024-05-06,Dallas,3-5km,764.0,1
2024-05-06,Houston,1-2km,1122.0,1
2024-05-06,Houston,3-5km,317.0,1
2024-05-07,Dallas,0-1km,955.3333333333334,1
2024-05-07,Dallas,1-2km,1547.6666666666667,2
2024-05-07,Houston,0-1km,1820.5,2
2024-05-07,Houston,3-5km,474.0,1
2024-05-07,Houston,5km+,716.5,1
2024-05-08,Dallas,0-1km,3310.8,2
2024-05-08,Dallas,1-2km,1360.2,2
2024-05-08,Houston,0-1km,2335.5,2
2024-05-08,Houston,1-2km,5079.0,1
2024-05-08,Houston,2-3km,369.0,1
2024-05-08,Houston,5km+,1966.5,2
2024-05-09,Dallas,0-1km,1248.05,2
2024-05-09,Dallas,1-2km,618.7,2
2024-05-09,Dallas,2-3km,175.25,1
2024-05-09,Dallas,3-5km,1554.0,1
2024-05-09,Houston,0-1km,13925.75,3
2024-05-09,Houston,1-2km,350.5,1
2024-05-09,Houston,2-3km,335.25,1
2024-05-09,Houston,5km+,510.5,2
2024-05-10,Dallas,1-2km,2314.0,1
2024-05-10,Dallas,2-3km,959.0,1
2024-05-10,Dallas,3-5km,959.0,1
2024-05-10,Houston,0-1km,1023.0,2
2024-05-10,Houston,1-2km,3401.0,3
2024-05-10,Houston,3-5km,128.0,1
2024-05-11,Dallas,0-1km,3024.5,3
2024-05-11,Dallas,1-2km,1183.0,1
2024-05-11,Dallas,2-3km,3574.5,2
2024-05-11,Houston,0-1km,2877.5,2
2024-05-11,Houston,1-2km,591.5,1
2024-05-11,Houston,2-3km,642.5,1
2024-05-11,Houston,3-5km,1489.75,2
2024-05-11,Houston,5km+,1438.75,2
2024-05-12,Dallas,0-1km,126.0,1
2024-05-12,Dallas,1-2km,252.0,1
2024-05-12,Dallas,2-3km,126.0,1
2024-05-12,Houston,0-1km,399.0,2
2024-05-12,Houston,1-2km,525.0,2
2024-05-12,Houston,5km+,399.0,2
2024-05-13,Dallas,0-1km,2176.0,2
2024-05-13,Dallas,1-2km,445.0,1
2024-05-13,Houston,0-1km,1310.5,2
2024-05-13,Houston,5km+,1310.5,2
2024-05-14,Dallas,0-1km,776.0,1
2024-05-14,Houston,0-1km,776.0,1
2024-05-15,Dallas,0-1km,332.0,1
2024-05-15,Dallas,1-2km,1992.0,1
2024-05-15,Houston,0-1km,774.6666666666666,1
2024-05-15,Houston,2-3km,774.6666666666666,1
2024-05-15,Houston,3-5km,387.3333333333333,1
2024-05-15,Houston,5km+,387.3333333333333,1
2024-05-16,Dallas,0-1km,3271.5,4
2024-05-16,Dallas,1-2km,1578.5,3
2024-05-16,Dallas,2-3km,216.0,1
2024-05-16,Houston,0-1km,2323.4285714285716,3
2024-05-16,Houston,1-2km,1391.857142857143,4
2024-05-16,Houston,2-3km,738.4285714285714,2
2024-05-16,Houston,3-5km,208.42857142857142,1
2024-05-16,Houston,5km+,632.8571428571429,2
2024-05-17,Dallas,0-1km,478.57142857142856,1
2024-05-17,Dallas,1-2km,2871.4285714285716,1
2024-05-17,Dallas,2-3km,563.0,1
2024-05-17,Houston,0-1km,1454.4666666666667,2
2024-05-17,Houston,1-2km,112.6,1
2024-05-17,Houston,2-3km,1116.6666666666667,1
2024-05-17,Houston,3-5km,939.9333333333334,3
2024-05-17,Houston,5km+,558.3333333333334,1
2024-05-18,Dallas,0-1km,2021.1666666666665,3
2024-05-18,Dallas,1-2km,2002.8333333333333,2
2024-05-18,Dallas,2-3km,654.0,1
2024-05-18,Houston,0-1km,1220.8666666666668,2
2024-05-18,Houston,1-2km,1563.9333333333334,2
2024-05-18,Houston,5km+,585.2,1
2024-05-19,Dallas,0-1km,4080.875,3
2024-05-19,Dallas,1-2km,2601.125,3
2024-05-19,Dallas,2-3km,2438.0,2
2024-05-19,Houston,0-1km,2003.6545454545455,3
2024-05-19,Houston,1-2km,2040.490909090909,3
2024-05-19,Houston,2-3km,358.72727272727275,1
2024-05-19,Houston,3-5km,934.6272727272727,3
2024-05-19,Houston,5km+,1809.5,2
2024-05-20,Houston,0-1km,191.33333333333334,1
2024-05-20,Houston,1-2km,1450.3333333333333,2
2024-05-20,Houston,2-3km,191.33333333333334,1
2024-05-21,Dallas,0-1km,1782.0,1
2024-05-21,Dallas,1-2km,1829.0,2
2024-05-21,Dallas,2-3km,2372.0,1
2024-05-21,Dallas,3-5km,2372.0,1
2024-05-21,Houston,0-1km,5045.0,2
2024-05-21,Houston,1-2km,3310.0,2
2024-05-22,Houston,3-5km,275.0,1
2024-05-23,Dallas,0-1km,4888.375,4
2024-05-23,Dallas,1-2km,1518.125,2
2024-05-23,Dallas,2-3km,309.5,1
2024-05-23,Houston,0-1km,883.2727272727273,1
2024-05-23,Houston,1-2km,972.4545454545455,2
2024-05-23,Houston,2-3km,1690.6363636363635,3
2024-05-23,Houston,3-5km,811.6363636363636,2
2024-05-24,Dallas,0-1km,988.0,1
2024-05-24,Dallas,1-2km,988.0,1
2024-05-24,Houston,0-1km,2670.0,2
2024-05-24,Houston,1-2km,494.0,1
2024-05-24,Houston,5km+,494.0,1
2024-05-26,Dallas,0-1km,0.0,1
2024-05-26,Houston,0-1km,312.0,1
2024-05-27,Dallas,0-1km,1359.0,2
2024-05-27,Dallas,1-2km,887.0,1
2024-05-27,Dallas,2-3km,2094.0,1
2024-05-27,Houston,0-1km,1989.5,3
2024-05-27,Houston,1-2km,2065.5,4
2024-05-27,Houston,2-3km,236.0,1
2024-05-27,Houston,3-5km,523.5,1
2024-05-27,Houston,5km+,1600.5,3
2024-05-28,Dallas,2-3km,177.0,1
2024-05-28,Houston,0-1km,118.0,1
2024-05-28,Houston,2-3km,59.0,1
2024-05-29,Dallas,0-1km,2518.166666666667,3
2024-05-29,Dallas,1-2km,3772.8333333333335,3
2024-05-29,Dallas,2-3km,98.0,1
2024-05-29,Houston,0-1km,1254.6666666666667,2
2024-05-29,Houston,1-2km,2509.3333333333335,2
2024-05-29,Houston,5km+,98.0,1
2024-05-30,Dallas,0-1km,956.5,1
2024-05-30,Dallas,1-2km,956.5,1
2024-05-30,Houston,0-1km,10576.5,2
2024-05-30,Houston,1-2km,478.25,1
2024-05-30,Houston,5km+,478.25,1
2024-05-31,Dallas,0-1km,4000.5,3
2024-05-31,Dallas,1-2km,4637.5,3
2024-05-31,Dallas,2-3km,1015.0,1
2024-05-31,Dallas,3-5km,1015.0,1
2024-05-31,Houston,0-1km,1903.7272727272727,2
2024-05-31,Houston,1-2km,2001.5454545454545,3
2024-05-31,Houston,2-3km,3874.3636363636365,3
2024-05-31,Houston,3-5km,444.3636363636364,1
2024-06-01,Dallas,0-1km,4050.8,2
2024-06-01,Dallas,1-2km,1422.2,2
2024-06-01,Houston,0-1km,2627.3,2
2024-06-01,Houston,1-2km,218.4,1
2024-06-01,Houston,2-3km,1095.25,1
2024-06-01,Houston,3-5km,404.0,1
2024-06-01,Houston,5km+,1532.05,2
2024-06-02,Dallas,0-1km,2029.5714285714284,2
2024-06-02,Dallas,1-2km,2703.4285714285716,1
2024-06-02,Dallas,3-5km,1843.0,1
2024-06-02,Houston,0-1km,1051.3333333333333,1
2024-06-02,Houston,1-2km,789.5,1
2024-06-02,Houston,2-3km,1840.8333333333333,2
2024-06-02,Houston,3-5km,525.6666666666666,1
2024-06-02,Houston,5km+,525.6666666666666,1
2024-06-03,Dallas,0-1km,1640.5,3
2024-06-03,Dallas,1-2km,1001.5,3
2024-06-03,Houston,0-1km,752.6181818181818,3
2024-06-03,Houston,1-2km,6119.163636363636,4
2024-06-03,Houston,2-3km,154.9090909090909,1
2024-06-03,Houston,3-5km,290.1090909090909,2
2024-06-03,Houston,5km+,375.2,1
2024-06-04,Dallas,0-1km,2860.0,2
2024-06-04,Dallas,1-2km,1300.0,2
2024-06-04,Houston,0-1km,756.3636363636364,1
2024-06-04,Houston,1-2km,567.2727272727273,1
2024-06-04,Houston,2-3km,378.1818181818182,1
2024-06-04,Houston,3-5km,378.1818181818182,1
2024-06-05,Dallas,0-1km,866.0,2
2024-06-05,Dallas,1-2km,2064.0,1
2024-06-05,Dallas,2-3km,1630.0,1
2024-06-05,Houston,0-1km,802.6666666666666,1
2024-06-05,Houston,1-2km,261.0,1
2024-06-05,Houston,2-3km,2963.6666666666665,3
2024-06-05,Houston,3-5km,401.3333333333333,1
2024-06-05,Houston,5km+,401.3333333333333,1
2024-06-06,Dallas,0-1km,457.0,2
2024-06-06,Dallas,1-2km,457.0,2
2024-06-06,Dallas,2-3km,3639.0,3
2024-06-06,Houston,0-1km,762.1666666666666,3
2024-06-06,Houston,1-2km,319.75,1
2024-06-06,Houston,2-3km,3501.75,2
2024-06-06,Houston,3-5km,30.666666666666668,1
2024-06-06,Houston,5km+,30.666666666666668,1
2024-06-07,Dallas,0-1km,3941.5,4
2024-06-07,Dallas,1-2km,2773.75,3
2024-06-07,Dallas,2-3km,3087.75,2
2024-06-07,Houston,0-1km,726.5454545454545,1
2024-06-07,Houston,1-2km,544.9090909090909,1
2024-06-07,Houston,2-3km,4585.272727272727,3
2024-06-07,Houston,3-5km,363.27272727272725,1
2024-06-08,Dallas,0-1km,2117.0,1
2024-06-08,Dallas,1-2km,2117.0,1
2024-06-08,Houston,0-1km,3175.5,1
2024-06-08,Houston,5km+,1058.5,1
2024-06-09,Dallas,0-1km,580.5,1
2024-06-09,Dallas,2-3km,3717.0,2
2024-06-09,Dallas,3-5km,3136.5,1
2024-06-09,Houston,0-1km,3678.9,3
2024-06-09,Houston,1-2km,3292.5,2
2024-06-09,Houston,3-5km,852.6,2
2024-06-11,Dallas,0-1km,738.9047619047619,2
2024-06-11,Dallas,1-2km,2371.7619047619046,2
2024-06-11,Dallas,2-3km,2605.3333333333335,2
2024-06-11,Houston,0-1km,2477.0,3
2024-06-11,Houston,1-2km,309.25,1
2024-06-11,Houston,2-3km,1071.25,2
2024-06-11,Houston,3-5km,929.25,2
2024-06-11,Houston,5km+,929.25,2
2024-06-12,Dallas,0-1km,921.25,2
2024-06-12,Dallas,1-2km,418.75,2
2024-06-12,Houston,0-1km,472.6363636363636,2
2024-06-12,Houston,1-2km,411.72727272727275,2
2024-06-12,Houston,2-3km,121.81818181818181,1
2024-06-12,Houston,3-5km,121.81818181818181,1
2024-06-12,Houston,5km+,229.0,1
2024-06-13,Dallas,0-1km,1479.0,2
2024-06-13,Houston,1-2km,318.0,1
2024-06-13,Houston,2-3km,739.5,2
2024-06-13,Houston,3-5km,421.5,1
2024-06-14,Dallas,0-1km,298.0,1
2024-06-14,Dallas,2-3km,4578.5,3
2024-06-14,Dallas,3-5km,1714.5,1
2024-06-14,Houston,0-1km,1878.5,2
2024-06-14,Houston,1-2km,1714.5,1
2024-06-14,Houston,2-3km,82.0,1
2024-06-14,Houston,3-5km,349.0,1
2024-06-15,Dallas,0-1km,2146.0,1
2024-06-15,Dallas,2-3km,996.0,1
2024-06-15,Dallas,3-5km,996.0,1
2024-06-15,Houston,0-1km,1322.3333333333333,2
2024-06-15,Houston,1-2km,9965.333333333332,4
2024-06-15,Houston,2-3km,1073.0,1
2024-06-15,Houston,5km+,326.3333333333333,1
2024-06-16,Dallas,0-1km,685.0,1
2024-06-16,Houston,1-2km,342.5,1
2024-06-16,Houston,2-3km,342.5,1
2024-06-17,Dallas,0-1km,334.6666666666667,3
2024-06-17,Dallas,1-2km,307.6666666666667,2
2024-06-17,Dallas,2-3km,274.6666666666667,1
2024-06-17,Houston,0-1km,274.6666666666667,1
2024-06-17,Houston,1-2km,340.6666666666667,2
2024-06-17,Houston,5km+,274.6666666666667,1
2024-06-18,Dallas,0-1km,753.6666666666666,2
2024-06-18,Dallas,1-2km,174.66666666666666,1
2024-06-18,Dallas,2-3km,174.66666666666666,1
2024-06-18,Houston,0-1km,174.66666666666666,1
2024-06-18,Houston,1-2km,464.16666666666663,2
2024-06-18,Houston,2-3km,289.5,1
2024-06-18,Houston,5km+,174.66666666666666,1
2024-06-19,Dallas,0-1km,1879.5,3
2024-06-19,Dallas,1-2km,1133.5,3
2024-06-19,Dallas,2-3km,38.0,1
2024-06-19,Houston,0-1km,1550.6,4
2024-06-19,Houston,1-2km,139.8,1
2024-06-19,Houston,3-5km,38.0,1
2024-06-19,Houston,5km+,1436.6,3
2024-06-20,Dallas,0-1km,208.0,1
2024-06-20,Dallas,3-5km,2547.0,1
2024-06-20,Houston,0-1km,198.0,1
2024-06-20,Houston,1-2km,302.0,2
2024-06-20,Houston,2-3km,302.0,2
2024-06-21,Dallas,0-1km,1108.0,1
2024-06-21,Dallas,1-2km,2216.0,1
2024-06-21,Houston,0-1km,1261.0,2
2024-06-21,Houston,1-2km,2369.0,2
2024-06-21,Houston,5km+,153.0,1
2024-06-22,Dallas,0-1km,313.0,1
2024-06-22,Dallas,2-3km,345.0,1
2024-06-22,Houston,0-1km,207.0,1
2024-06-22,Houston,1-2km,225.5,2
2024-06-22,Houston,2-3km,156.5,1
2024-06-22,Houston,3-5km,69.0,1
2024-06-22,Houston,5km+,234.0,1
2024-06-23,Dallas,0-1km,741.0,1
2024-06-23,Dallas,1-2km,741.0,1
2024-06-23,Dallas,2-3km,2108.0,1
2024-06-23,Houston,0-1km,1851.2,3
2024-06-23,Houston,1-2km,482.9,2
2024-06-23,Houston,3-5km,639.4,2
2024-06-23,Houston,5km+,897.5,2
2024-06-24,Dallas,0-1km,334.0,1
2024-06-24,Dallas,2-3km,1293.0,1
2024-06-24,Dallas,3-5km,1293.0,1
2024-06-24,Houston,0-1km,2085.0,2
2024-06-24,Houston,1-2km,1460.0,2
2024-06-24,Houston,2-3km,167.0,1
2024-06-25,Dallas,0-1km,839.3333333333333,2
2024-06-25,Dallas,1-2km,317.3333333333333,1
2024-06-25,Dallas,2-3km,317.3333333333333,1
2024-06-25,Houston,0-1km,476.0,1
2024-06-25,Houston,1-2km,499.0,2
2024-06-25,Houston,2-3km,499.0,2
2024-06-26,Dallas,0-1km,1237.5,2
2024-06-26,Dallas,1-2km,562.5,2
2024-06-26,Houston,0-1km,478.27272727272725,2
2024-06-26,Houston,1-2km,396.4545454545455,2
2024-06-26,Houston,2-3km,163.63636363636363,1
2024-06-26,Houston,3-5km,163.63636363636363,1
2024-06-26,Houston,5km+,151.0,1
2024-06-27,Dallas,0-1km,1521.0,4
2024-06-27,Dallas,1-2km,347.0,1
2024-06-27,Dallas,2-3km,936.0,3
2024-06-27,Houston,0-1km,173.5,1
2024-06-27,Houston,1-2km,402.5,2
2024-06-27,Houston,2-3km,1206.5,2
2024-06-27,Houston,5km+,173.5,1
2024-06-28,Dallas,0-1km,517.5,1
2024-06-28,Dallas,2-3km,172.5,1
2024-06-29,Dallas,0-1km,0.0,1
2024-06-29,Dallas,1-2km,0.0,1
2024-06-29,Houston,0-1km,0.0,1
2024-06-29,Houston,2-3km,0.0,1
2024-06-29,Houston,5km+,0.0,1
2024-06-30,Houston,0-1km,75.0,1
2024-06-30,Houston,1-2km,150.0,1
2024-06-30,Houston,3-5km,150.0,1
2024-07-01,Dallas,0-1km,286.0,1
2024-07-01,Dallas,1-2km,286.0,1
2024-07-01,Dallas,2-3km,286.0,1
2024-07-01,Houston,0-1km,2470.0,2
2024-07-01,Houston,1-2km,286.0,1
2024-07-01,Houston,3-5km,217.0,1
2024-07-01,Houston,5km+,286.0,1
2024-07-02,Dallas,0-1km,2519.3214285714284,5
2024-07-02,Dallas,1-2km,3721.4285714285716,3
2024-07-02,Dallas,2-3km,1634.25,4
2024-07-02,Houston,0-1km,2836.2666666666664,6
2024-07-02,Houston,1-2km,504.3333333333333,2
2024-07-02,Houston,2-3km,1403.6666666666667,2
2024-07-02,Houston,3-5km,1931.9,3
2024-07-02,Houston,5km+,1074.8333333333335,3
2024-07-03,Dallas,0-1km,3007.208333333333,4
2024-07-03,Dallas,1-2km,1307.2916666666665,3
2024-07-03,Dallas,2-3km,2005.5,3
2024-07-03,Houston,0-1km,2569.378787878788,4
2024-07-03,Houston,1-2km,139.9090909090909,1
2024-07-03,Houston,2-3km,221.93939393939394,2
2024-07-03,Houston,3-5km,416.02272727272725,2
2024-07-03,Houston,5km+,2007.75,3
