time_fk,state_fk,market_fk,daily_visitors,n_stores_reporting,is_hot_season
2024-12-17,NY,New York/New Jersey,8003.0,12,False
2024-12-18,NY,New York/New Jersey,335.0,2,False
2024-12-19,NY,New York/New Jersey,2426.0,2,False
2024-12-20,NY,New York/New Jersey,4611.0,5,False
2024-12-21,NY,New York/New Jersey,3276.0,7,False
2024-12-22,NY,New York/New Jersey,3502.0,4,False
2024-12-23,NY,New York/New Jersey,1316.0,4,False
2024-12-24,NY,New York/New Jersey,1531.0,5,False
2024-12-25,NY,New York/New Jersey,1547.0,2,False
2024-12-26,NY,New York/New Jersey,270.0,3,False
2024-12-27,NY,New York/New Jersey,6876.0,5,False
2024-12-28,NY,New York/New Jersey,4153.0,5,False
2024-12-29,NY,New York/New Jersey,3517.0,5,False
2024-12-30,NY,New York/New Jersey,150.0,2,False
2024-12-31,NY,New York/New Jersey,584.0,4,False
2020-01-01,PA,Philadelphia,94.0,2,False
2020-01-02,PA,Philadelphia,3573.0,3,False
2020-01-03,PA,Philadelphia,3395.0,8,False
2020-01-04,PA,Philadelphia,1460.0,2,False
2020-01-05,PA,Philadelphia,2359.0,3,False
2020-01-06,PA,Philadelphia,837.0,2,False
2020-01-07,PA,Philadelphia,1375.0,3,False
2020-01-08,PA,Philadelphia,8438.0,4,False
2020-01-09,PA,Philadelphia,2025.0,3,False
2020-01-10,PA,Philadelphia,3999.0,4,False
2020-01-11,PA,Philadelphia,9419.0,8,False
2020-01-12,PA,Philadelphia,13133.0,3,False
2020-01-13,PA,Philadelphia,693.0,3,False
2020-01-14,PA,Philadelphia,1530.0,3,False
2020-01-15,PA,Philadelphia,548.0,5,False
2020-01-16,PA,Philadelphia,3602.0,5,False
2020-01-17,PA,Philadelphia,1615.0,4,False
2020-01-18,PA,Philadelphia,898.0,3,False
2020-01-19,PA,Philadelphia,870.0,4,False
2020-01-20,PA,Philadelphia,3314.0,3,False
2020-01-21,PA,Philadelphia,2918.0,6,False
2020-01-22,PA,Philadelphia,4440.0,3,False
2020-01-23,PA,Philadelphia,2946.0,11,False
2020-01-24,PA,Philadelphia,9157.0,8,False
2020-01-25,PA,Philadelphia,1677.0,6,False
2020-01-26,PA,Philadelphia,1126.0,4,False
2020-01-27,PA,Philadelphia,120.0,2,False
2020-01-28,PA,Philadelphia,671.0,2,False
2020-01-29,PA,Philadelphia,5531.0,7,False
2020-01-30,PA,Philadelphia,428.0,4,False
2020-01-31,PA,Philadelphia,193.0,3,False
2020-02-01,PA,Philadelphia,684.0,2,False
2020-02-02,PA,Philadelphia,2992.0,6,False
2020-02-03,PA,Philadelphia,5162.0,5,False
2020-02-04,PA,Philadelphia,400.0,5,False
2020-02-05,PA,Philadelphia,91.0,3,False
2020-02-06,PA,Philadelphia,4094.0,5,False
2020-02-07,PA,Philadelphia,7055.0,6,False
2020-02-08,PA,Philadelphia,54.0,2,False
2020-02-09,PA,Philadelphia,103.0,3,False
2020-02-10,PA,Philadelphia,569.0,3,False
2020-02-11,PA,Philadelphia,777.0,3,False
2020-02-12,PA,Philadelphia,954.0,5,False
2020-02-13,PA,Philadelphia,1705.0,4,False
2020-02-14,PA,Philadelphia,941.0,2,False
2020-02-15,PA,Philadelphia,3759.0,4,False
2020-02-16,PA,Philadelphia,2088.0,3,False
2020-02-17,PA,Philadelphia,1012.0,2,False
2020-02-18,PA,Philadelphia,5239.0,5,False
2020-02-19,PA,Philadelphia,7368.0,3,False
2020-02-20,PA,Philadelphia,474.0,5,False
2020-02-21,PA,Philadelphia,5681.0,9,False
2020-02-22,PA,Philadelphia,1648.0,4,False
2020-02-23,PA,Philadelphia,145.0,3,False
2020-02-24,PA,Philadelphia,1716.0,3,False
2020-02-26,PA,Philadelphia,294.0,2,False
2020-02-27,PA,Philadelphia,2884.0,5,False
2020-02-28,PA,Philadelphia,2913.0,4,False
2020-02-29,PA,Philadelphia,2955.0,6,False
2020-03-01,PA,Philadelphia,0.0,2,False
2020-03-02,PA,Philadelphia,2827.0,4,False
2020-03-03,PA,Philadelphia,7229.0,9,False
2020-03-04,PA,Philadelphia,1406.0,5,False
2020-03-05,PA,Philadelphia,3406.0,3,False
2020-03-06,PA,Philadelphia,3735.0,3,False
2020-03-07,PA,Philadelphia,10012.0,5,False
2020-03-08,PA,Philadelphia,756.0,4,False
2020-03-09,PA,Philadelphia,4047.0,7,False
2020-03-10,PA,Philadelphia,1952.0,6,False
2020-03-11,PA,Philadelphia,387.0,3,False
2020-03-13,PA,Philadelphia,9760.0,6,False
2020-03-14,PA,Philadelphia,1315.0,3,False
2020-03-15,PA,Philadelphia,2622.0,4,False
2020-03-16,PA,Philadelphia,4089.0,7,False
2020-03-17,PA,Philadelphia,2221.0,4,False
2020-03-18,PA,Philadelphia,2165.0,4,False
2020-03-19,PA,Philadelphia,518.0,3,False
2020-03-20,PA,Philadelphia,2174.0,4,False
2020-03-21,PA,Philadelphia,1348.0,4,False
2020-03-22,PA,Philadelphia,1142.0,5,False
2020-03-23,PA,Philadelphia,0.0,3,False
2020-03-24,PA,Philadelphia,324.0,5,False
2020-03-26,PA,Philadelphia,345.0,5,False
2020-03-27,PA,Philadelphia,11.0,5,False
2020-03-28,PA,Philadelphia,198.0,4,False
2020-03-29,PA,Philadelphia,99.0,5,False
2020-03-30,PA,Philadelphia,981.0,2,False
2020-03-31,PA,Philadelphia,2961.0,6,False
2020-04-01,PA,Philadelphia,3369.0,7,False
2020-04-02,PA,Philadelphia,485.0,5,False
2020-04-03,PA,Philadelphia,0.0,4,False
2020-04-04,PA,Philadelphia,0.0,1,False
2020-04-05,PA,Philadelphia,133.0,3,False
2020-04-06,PA,Philadelphia,40.0,3,False
2020-04-07,PA,Philadelphia,258.0,5,False
2020-04-08,PA,Philadelphia,305.0,3,False
2020-04-09,PA,Philadelphia,146.0,5,False
2020-04-10,PA,Philadelphia,0.0,2,False
2020-04-11,PA,Philadelphia,0.0,3,False
2020-04-12,PA,Philadelphia,12.0,6,False
2020-04-13,PA,Philadelphia,66.0,2,False
2020-04-14,PA,Philadelphia,85.0,2,False
2020-04-15,PA,Philadelphia,4277.0,7,False
2020-04-16,PA,Philadelphia,268.0,8,False
2020-04-17,PA,Philadelphia,620.0,7,False
2020-04-18,PA,Philadelphia,28.0,6,False
2020-04-19,PA,Philadelphia,74.0,4,False
2020-04-20,PA,Philadelphia,505.0,4,False
2020-04-21,PA,Philadelphia,531.0,8,False
2020-04-22,PA,Philadelphia,1413.0,6,False
2020-04-23,PA,Philadelphia,980.0,6,False
2020-04-24,PA,Philadelphia,1952.0,6,False
2020-04-25,PA,Philadelphia,177.0,6,False
2020-04-26,PA,Philadelphia,29.0,6,False
2020-04-27,PA,Philadelphia,0.0,2,False
2020-04-28,PA,Philadelphia,897.0,4,False
2020-04-29,PA,Philadelphia,392.0,4,False
2020-04-30,PA,Philadelphia,1076.0,2,False
2020-05-01,PA,Philadelphia,248.0,2,False
2020-05-02,PA,Philadelphia,227.0,3,False
2020-05-03,PA,Philadelphia,0.0,3,False
2020-05-04,PA,Philadelphia,1104.0,5,False
2020-05-05,PA,Philadelphia,290.0,3,False
2020-05-06,PA,Philadelphia,2322.0,6,False
2020-05-07,PA,Philadelphia,117.0,4,False
2020-05-08,PA,Philadelphia,771.0,4,False
2020-05-09,PA,Philadelphia,0.0,2,False
2020-05-10,PA,Philadelphia,294.0,4,False
2020-05-11,PA,Philadelphia,722.0,6,False
2020-05-12,PA,Philadelphia,3051.0,3,False
2020-05-13,PA,Philadelphia,2744.0,6,False
2020-05-14,PA,Philadelphia,539.0,4,False
2020-05-15,PA,Philadelphia,910.0,7,False
2020-05-16,PA,Philadelphia,7524.0,5,False
2020-05-17,PA,Philadelphia,866.0,4,False
2020-05-18,PA,Philadelphia,3606.0,7,False
2020-05-19,PA,Philadelphia,989.0,4,False
2020-05-20,PA,Philadelphia,1974.0,8,False
2020-05-21,PA,Philadelphia,1036.0,3,False
2020-05-22,PA,Philadelphia,3210.0,5,False
2020-05-23,PA,Philadelphia,2727.0,5,False
2020-05-24,PA,Philadelphia,430.0,6,False
2020-05-25,PA,Philadelphia,919.0,4,False
2020-05-26,PA,Philadelphia,2665.0,3,False
2020-05-27,PA,Philadelphia,207.0,2,False
2020-05-28,PA,Philadelphia,436.0,2,False
2020-05-29,PA,Philadelphia,2888.0,6,False
2020-05-30,PA,Philadelphia,351.0,4,False
2020-05-31,PA,Philadelphia,1199.0,3,False
2020-06-01,PA,Philadelphia,6843.0,4,True
2020-06-02,PA,Philadelphia,997.0,7,True
2020-06-03,PA,Philadelphia,1241.0,4,True
2020-06-04,PA,Philadelphia,137.0,1,True
2020-06-05,PA,Philadelphia,2529.0,5,True
2020-06-06,PA,Philadelphia,1831.0,6,True
2020-06-07,PA,Philadelphia,3025.0,6,True
2020-06-08,PA,Philadelphia,3551.0,5,True
2020-06-09,PA,Philadelphia,1530.0,4,True
2020-06-10,PA,Philadelphia,5224.0,9,True
2020-06-11,PA,Philadelphia,7667.0,4,True
2020-06-12,PA,Philadelphia,1037.0,3,True
2020-06-13,PA,Philadelphia,3852.0,7,True
2020-06-14,PA,Philadelphia,0.0,3,True
2020-06-15,PA,Philadelphia,2028.0,4,True
2020-06-16,PA,Philadelphia,635.0,3,True
2020-06-17,PA,Philadelphia,3359.0,5,True
2020-06-18,PA,Philadelphia,3301.0,8,True
2020-06-19,PA,Philadelphia,3357.0,3,True
2020-06-20,PA,Philadelphia,217.0,3,True
2020-06-21,PA,Philadelphia,512.0,4,True
2020-06-22,PA,Philadelphia,4334.0,7,True
2020-06-23,PA,Philadelphia,575.0,1,True
2020-06-24,PA,Philadelphia,179.0,3,True
2020-06-25,PA,Philadelphia,574.0,3,True
2020-06-26,PA,Philadelphia,4222.0,6,True
2020-06-27,PA,Philadelphia,7293.0,6,True
2020-06-28,PA,Philadelphia,5740.0,8,True
2020-06-29,PA,Philadelphia,3555.0,3,True
2020-06-30,PA,Philadelphia,8620.0,6,True
2020-07-01,PA,Philadelphia,4424.0,6,True
2020-07-02,PA,Philadelphia,1585.0,3,True
2020-07-03,PA,Philadelphia,2986.0,6,True
2020-07-04,PA,Philadelphia,3665.0,3,True
2020-07-05,PA,Philadelphia,2208.0,4,True
2020-07-06,PA,Philadelphia,532.0,3,True
2020-07-07,PA,Philadelphia,4778.0,6,True
2020-07-08,PA,Philadelphia,2205.0,5,True
2020-07-09,PA,Philadelphia,6833.0,6,True
2020-07-10,PA,Philadelphia,3075.0,8,True
2020-07-11,PA,Philadelphia,1985.0,8,True
2020-07-12,PA,Philadelphia,1007.0,1,True
2020-07-13,PA,Philadelphia,3690.0,7,True
2020-07-14,PA,Philadelphia,3566.0,4,True
2020-07-15,PA,Philadelphia,947.0,6,True
2020-07-16,PA,Philadelphia,3006.0,7,True
2020-07-17,PA,Philadelphia,3181.0,5,True
2020-07-18,PA,Philadelphia,1009.0,2,True
2020-07-19,PA,Philadelphia,8268.0,7,True
2020-07-20,PA,Philadelphia,3632.0,5,True
2020-07-21,PA,Philadelphia,1057.0,5,True
2020-07-22,PA,Philadelphia,266.0,1,True
2020-07-23,PA,Philadelphia,4246.0,6,True
2020-07-24,PA,Philadelphia,1708.0,4,True
2020-07-25,PA,Philadelphia,16966.0,5,True
2020-07-26,PA,Philadelphia,626.0,6,True
2020-07-27,PA,Philadelphia,410.0,3,True
2020-07-28,PA,Philadelphia,10904.0,8,True
2020-07-29,PA,Philadelphia,1797.0,3,True
2020-07-30,PA,Philadelphia,1329.0,5,True
2020-07-31,PA,Philadelphia,6257.0,7,True
2020-08-01,PA,Philadelphia,1081.0,4,True
2020-08-02,PA,Philadelphia,719.0,5,True
2020-08-03,PA,Philadelphia,2162.0,5,True
2020-08-04,PA,Philadelphia,1490.0,11,True
2020-08-05,PA,Philadelphia,1163.0,7,True
2020-08-06,PA,Philadelphia,888.0,4,True
2020-08-07,PA,Philadelphia,3400.0,5,True
2020-08-08,PA,Philadelphia,1889.0,5,True
2020-08-09,PA,Philadelphia,3728.0,5,True
2020-08-10,PA,Philadelphia,1069.0,4,True
2020-08-11,PA,Philadelphia,3990.0,4,True
2020-08-12,PA,Philadelphia,1482.0,4,True
2020-08-13,PA,Philadelphia,3650.0,6,True
2020-08-14,PA,Philadelphia,1009.0,3,True
2020-08-15,PA,Philadelphia,428.0,3,True
2020-08-16,PA,Philadelphia,556.0,4,True
2020-08-17,PA,Philadelphia,73.0,3,True
2020-08-18,PA,Philadelphia,1334.0,3,True
2020-08-19,PA,Philadelphia,5966.0,5,True
2020-08-20,PA,Philadelphia,3326.0,2,True
2020-08-21,PA,Philadelphia,2595.0,6,True
2020-08-22,PA,Philadelphia,344.0,2,True
2020-08-23,PA,Philadelphia,165.0,3,True
2020-08-24,PA,Philadelphia,609.0,2,True
2020-08-25,PA,Philadelphia,767.0,3,True
2020-08-26,PA,Philadelphia,1567.0,3,True
2020-08-27,PA,Philadelphia,3654.0,4,True
2020-08-28,PA,Philadelphia,2348.0,6,True
2020-08-29,PA,Philadelphia,725.0,3,True
2020-08-30,PA,Philadelphia,2282.0,8,True
2020-08-31,PA,Philadelphia,489.0,3,True
2020-09-01,PA,Philadelphia,581.0,2,False
2020-09-02,PA,Philadelphia,375.0,3,False
2020-09-03,PA,Philadelphia,7431.0,8,False
2020-09-04,PA,Philadelphia,414.0,1,False
2020-09-05,PA,Philadelphia,4234.0,3,False
2020-09-06,PA,Philadelphia,3357.0,6,False
2020-09-08,PA,Philadelphia,578.0,4,False
2020-09-09,PA,Philadelphia,3083.0,4,False
2020-09-10,PA,Philadelphia,2483.0,4,False
2020-09-11,PA,Philadelphia,691.0,1,False
2020-09-12,PA,Philadelphia,206.0,3,False
2020-09-13,PA,Philadelphia,4897.0,6,False
2020-09-14,PA,Philadelphia,5263.0,5,False
2020-09-15,PA,Philadelphia,2422.0,3,False
2020-09-16,PA,Philadelphia,1380.0,5,False
2020-09-17,PA,Philadelphia,961.0,4,False
2020-09-18,PA,Philadelphia,6285.0,6,False
2020-09-19,PA,Philadelphia,3318.0,3,False
2020-09-20,PA,Philadelphia,635.0,2,False
2020-09-21,PA,Philadelphia,739.0,4,False
2020-09-22,PA,Philadelphia,3140.0,3,False
2020-09-23,PA,Philadelphia,1353.0,5,False
2020-09-24,PA,Philadelphia,4063.0,7,False
2020-09-25,PA,Philadelphia,364.0,3,False
2020-09-26,PA,Philadelphia,3036.0,5,False
2020-09-27,PA,Philadelphia,2313.0,6,False
2020-09-28,PA,Philadelphia,1706.0,3,False
2020-09-29,PA,Philadelphia,1005.0,3,False
2020-09-30,PA,Philadelphia,1094.0,2,False
2020-10-01,PA,Philadelphia,172.0,2,False
2020-10-02,PA,Philadelphia,999.0,6,False
2020-10-03,PA,Philadelphia,2115.0,3,False
2020-10-04,PA,Philadelphia,0.0,1,False
2020-10-05,PA,Philadelphia,806.0,3,False
2020-10-06,PA,Philadelphia,931.0,1,False
2020-10-07,PA,Philadelphia,4097.0,7,False
2020-10-08,PA,Philadelphia,63.0,2,False
2020-10-09,PA,Philadelphia,3847.0,5,False
2020-10-10,PA,Philadelphia,2799.0,4,False
2020-10-11,PA,Philadelphia,2382.0,5,False
2020-10-12,PA,Philadelphia,120.0,3,False
2020-10-13,PA,Philadelphia,4756.0,6,False
2020-10-14,PA,Philadelphia,31.0,2,False
2020-10-15,PA,Philadelphia,2603.0,3,False
2020-10-16,PA,Philadelphia,531.0,3,False
2020-10-17,PA,Philadelphia,5355.0,3,False
2020-10-18,PA,Philadelphia,909.0,7,False
2020-10-19,PA,Philadelphia,1908.0,5,False
2020-10-20,PA,Philadelphia,2976.0,6,False
2020-10-21,PA,Philadelphia,6098.0,7,False
2020-10-22,PA,Philadelphia,343.0,4,False
2020-10-23,PA,Philadelphia,3393.0,5,False
2020-10-24,PA,Philadelphia,4566.0,6,False
2020-10-25,PA,Philadelphia,364.0,3,False
2020-10-26,PA,Philadelphia,1517.0,5,False
2020-10-27,PA,Philadelphia,2485.0,5,False
2020-10-28,PA,Philadelphia,2689.0,6,False
2020-10-29,PA,Philadelphia,2495.0,5,False
2020-10-30,PA,Philadelphia,861.0,2,False
2020-10-31,PA,Philadelphia,1440.0,5,False
2020-11-01,PA,Philadelphia,200.0,2,False
2020-11-02,PA,Philadelphia,4160.0,4,False
2020-11-03,PA,Philadelphia,1602.0,3,False
2020-11-04,PA,Philadelphia,1370.0,5,False
2020-11-05,PA,Philadelphia,959.0,2,False
2020-11-06,PA,Philadelphia,4732.0,8,False
2020-11-07,PA,Philadelphia,1538.0,6,False
2020-11-08,PA,Philadelphia,23.0,2,False
2020-11-09,PA,Philadelphia,4030.0,7,False
2020-11-10,PA,Philadelphia,891.0,3,False
2020-11-11,PA,Philadelphia,1483.0,3,False
2020-11-12,PA,Philadelphia,3111.0,6,False
2020-11-13,PA,Philadelphia,979.0,3,False
2020-11-14,PA,Philadelphia,3221.0,2,False
2020-11-15,PA,Philadelphia,3595.0,5,False
2020-11-16,PA,Philadelphia,530.0,6,False
2020-11-17,PA,Philadelphia,3993.0,3,False
2020-11-18,PA,Philadelphia,2927.0,8,False
2020-11-19,PA,Philadelphia,1492.0,5,False
2020-11-20,PA,Philadelphia,4622.0,6,False
2020-11-21,PA,Philadelphia,1178.0,3,False
2020-11-22,PA,Philadelphia,802.0,3,False
2020-11-23,PA,Philadelphia,1525.0,5,False
2020-11-24,PA,Philadelphia,3705.0,5,False
2020-11-25,PA,Philadelphia,312.0,4,False
2020-11-26,PA,Philadelphia,359.0,5,False
2020-11-27,PA,Philadelphia,4445.0,3,False
2020-11-29,PA,Philadelphia,3215.0,6,False
2020-11-30,PA,Philadelphia,428.0,2,False
2020-12-01,PA,Philadelphia,3584.0,6,False
2020-12-02,PA,Philadelphia,1258.0,5,False
2020-12-03,PA,Philadelphia,1658.0,2,False
2020-12-04,PA,Philadelphia,1138.0,3,False
2020-12-05,PA,Philadelphia,3999.0,3,False
2020-12-06,PA,Philadelphia,1643.0,4,False
2020-12-07,PA,Philadelphia,2350.0,5,False
2020-12-08,PA,Philadelphia,1501.0,3,False
2020-12-09,PA,Philadelphia,7954.0,7,False
2020-12-10,PA,Philadelphia,2327.0,6,False
2020-12-11,PA,Philadelphia,1715.0,6,False
2020-12-12,PA,Philadelphia,750.0,4,False
2020-12-13,PA,Philadelphia,911.0,2,False
2020-12-14,PA,Philadelphia,738.0,6,False
2020-12-15,PA,Philadelphia,1597.0,2,False
2020-12-16,PA,Philadelphia,607.0,5,False
2020-12-17,PA,Philadelphia,2484.0,5,False
2020-12-18,PA,Philadelphia,3269.0,6,False
2020-12-19,PA,Philadelphia,439.0,3,False
2020-12-20,PA,Philadelphia,785.0,6,False
2020-12-21,PA,Philadelphia,2016.0,6,False
2020-12-22,PA,Philadelphia,512.0,3,False
2020-12-23,PA,Philadelphia,2315.0,4,False
2020-12-24,PA,Philadelphia,1448.0,5,False
2020-12-25,PA,Philadelphia,1655.0,5,False
2020-12-26,PA,Philadelphia,43.0,1,False
2020-12-27,PA,Philadelphia,2042.0,2,False
2020-12-28,PA,Philadelphia,103.0,1,False
2020-12-29,PA,Philadelphia,900.0,4,False
2020-12-30,PA,Philadelphia,937.0,4,False
2020-12-31,PA,Philadelphia,426.0,1,False
2021-01-01,PA,Philadelphia,2828.0,6,False
2021-01-02,PA,Philadelphia,132.0,1,False
2021-01-03,PA,Philadelphia,605.0,2,False
2021-01-04,PA,Philadelphia,1203.0,6,False
2021-01-05,PA,Philadelphia,489.0,5,False
2021-01-06,PA,Philadelphia,819.0,4,False
2021-01-07,PA,Philadelphia,2864.0,6,False
2021-01-08,PA,Philadelphia,1019.0,2,False
2021-01-09,PA,Philadelphia,2101.0,4,False
2021-01-10,PA,Philadelphia,861.0,5,False
2021-01-11,PA,Philadelphia,371.0,3,False
2021-01-12,PA,Philadelphia,2973.0,2,False
2021-01-13,PA,Philadelphia,1034.0,3,False
2021-01-14,PA,Philadelphia,1683.0,5,False
2021-01-15,PA,Philadelphia,2581.0,4,False
2021-01-16,PA,Philadelphia,1238.0,2,False
2021-01-17,PA,Philadelphia,5262.0,7,False
2021-01-19,PA,Philadelphia,2269.0,3,False
2021-01-20,PA,Philadelphia,896.0,4,False
2021-01-21,PA,Philadelphia,895.0,1,False
2021-01-22,PA,Philadelphia,24.0,1,False
2021-01-23,PA,Philadelphia,261.0,1,False
2021-01-24,PA,Philadelphia,2336.0,4,False
2021-01-25,PA,Philadelphia,1175.0,4,False
2021-01-26,PA,Philadelphia,3266.0,7,False
2021-01-27,PA,Philadelphia,1982.0,5,False
2021-01-28,PA,Philadelphia,3764.0,10,False
2021-01-29,PA,Philadelphia,67.0,2,False
2021-01-30,PA,Philadelphia,3750.0,2,False
2021-01-31,PA,Philadelphia,859.0,3,False
2021-02-01,PA,Philadelphia,665.0,4,False
2021-02-02,PA,Philadelphia,4006.0,10,False
2021-02-03,PA,Philadelphia,4000.0,10,False
2021-02-04,PA,Philadelphia,9022.0,6,False
2021-02-05,PA,Philadelphia,3033.0,6,False
2021-02-06,PA,Philadelphia,1098.0,4,False
2021-02-07,PA,Philadelphia,0.0,1,False
2021-02-08,PA,Philadelphia,501.0,5,False
2021-02-09,PA,Philadelphia,334.0,5,False
2021-02-10,PA,Philadelphia,4803.0,2,False
2021-02-11,PA,Philadelphia,1025.0,3,False
2021-02-12,PA,Philadelphia,2580.0,5,False
2021-02-13,PA,Philadelphia,1512.0,3,False
2021-02-14,PA,Philadelphia,75.0,3,False
2021-02-15,PA,Philadelphia,648.0,4,False
2021-02-16,PA,Philadelphia,1215.0,5,False
2021-02-17,PA,Philadelphia,2858.0,6,False
2021-02-18,PA,Philadelphia,303.0,4,False
2021-02-19,PA,Philadelphia,1200.0,4,False
2021-02-20,PA,Philadelphia,705.0,3,False
2021-02-21,PA,Philadelphia,2344.0,4,False
2021-02-22,PA,Philadelphia,23.0,2,False
2021-02-23,PA,Philadelphia,1773.0,6,False
2021-02-24,PA,Philadelphia,8864.0,12,False
2021-02-25,PA,Philadelphia,3706.0,6,False
2021-02-26,PA,Philadelphia,204.0,2,False
2021-02-27,PA,Philadelphia,4021.0,6,False
2021-02-28,PA,Philadelphia,2506.0,5,False
2021-03-01,PA,Philadelphia,3534.0,5,False
2021-03-02,PA,Philadelphia,233.0,2,False
2021-03-03,PA,Philadelphia,955.0,4,False
2021-03-04,PA,Philadelphia,620.0,5,False
2021-03-05,PA,Philadelphia,1102.0,1,False
2021-03-06,PA,Philadelphia,1687.0,4,False
2021-03-07,PA,Philadelphia,573.0,2,False
2021-03-08,PA,Philadelphia,1829.0,3,False
2021-03-09,PA,Philadelphia,289.0,4,False
2021-03-10,PA,Philadelphia,3491.0,4,False
2021-03-11,PA,Philadelphia,2147.0,5,False
2021-03-12,PA,Philadelphia,9552.0,7,False
2021-03-13,PA,Philadelphia,4275.0,2,False
2021-03-14,PA,Philadelphia,1745.0,3,False
2021-03-15,PA,Philadelphia,1550.0,6,False
2021-03-16,PA,Philadelphia,1491.0,7,False
2021-03-17,PA,Philadelphia,2856.0,7,False
2021-03-18,PA,Philadelphia,4500.0,6,False
2021-03-19,PA,Philadelphia,3645.0,3,False
2021-03-20,PA,Philadelphia,587.0,2,False
2021-03-21,PA,Philadelphia,1122.0,5,False
2021-03-22,PA,Philadelphia,2812.0,4,False
2021-03-23,PA,Philadelphia,1670.0,5,False
2021-03-24,PA,Philadelphia,3313.0,3,False
2021-03-25,PA,Philadelphia,7970.0,4,False
2021-03-26,PA,Philadelphia,982.0,3,False
2021-03-27,PA,Philadelphia,6764.0,8,False
2021-03-28,PA,Philadelphia,0.0,1,False
2021-03-29,PA,Philadelphia,424.0,3,False
2021-03-30,PA,Philadelphia,3816.0,6,False
2021-03-31,PA,Philadelphia,2548.0,4,False
2021-04-01,PA,Philadelphia,6037.0,9,False
2021-04-02,PA,Philadelphia,5613.0,7,False
2021-04-03,PA,Philadelphia,5770.0,10,False
2021-04-04,PA,Philadelphia,1225.0,2,False
2021-04-05,PA,Philadelphia,1058.0,1,False
2021-04-06,PA,Philadelphia,8269.0,4,False
2021-04-07,PA,Philadelphia,3853.0,6,False
2021-04-08,PA,Philadelphia,970.0,7,False
2021-04-09,PA,Philadelphia,280.0,2,False
2021-04-10,PA,Philadelphia,2589.0,2,False
2021-04-11,PA,Philadelphia,8390.0,7,False
2021-04-12,PA,Philadelphia,11797.0,4,False
2021-04-13,PA,Philadelphia,7894.0,8,False
2021-04-14,PA,Philadelphia,1191.0,1,False
2021-04-15,PA,Philadelphia,2819.0,6,False
2021-04-16,PA,Philadelphia,1233.0,3,False
2021-04-17,PA,Philadelphia,2362.0,3,False
2021-04-18,PA,Philadelphia,3127.0,8,False
2021-04-19,PA,Philadelphia,1313.0,3,False
2021-04-20,PA,Philadelphia,1712.0,4,False
2021-04-21,PA,Philadelphia,4762.0,4,False
2021-04-22,PA,Philadelphia,3108.0,4,False
2021-04-23,PA,Philadelphia,3143.0,5,False
2021-04-24,PA,Philadelphia,2942.0,3,False
2021-04-25,PA,Philadelphia,1312.0,5,False
2021-04-26,PA,Philadelphia,1141.0,4,False
2021-04-27,PA,Philadelphia,9351.0,5,False
2021-04-28,PA,Philadelphia,3312.0,4,False
2021-04-29,PA,Philadelphia,1256.0,6,False
2021-04-30,PA,Philadelphia,446.0,4,False
2021-05-01,PA,Philadelphia,4972.0,5,False
2021-05-02,PA,Philadelphia,3582.0,7,False
2021-05-03,PA,Philadelphia,4357.0,9,False
2021-05-04,PA,Philadelphia,157.0,2,False
2021-05-05,PA,Philadelphia,1882.0,6,False
2021-05-06,PA,Philadelphia,4693.0,3,False
2021-05-07,PA,Philadelphia,1291.0,8,False
2021-05-08,PA,Philadelphia,6851.0,6,False
2021-05-09,PA,Philadelphia,960.0,3,False
2021-05-10,PA,Philadelphia,528.0,3,False
2021-05-11,PA,Philadelphia,2207.0,3,False
2021-05-12,PA,Philadelphia,5510.0,6,False
2021-05-13,PA,Philadelphia,5052.0,3,False
2021-05-14,PA,Philadelphia,35.0,1,False
2021-05-15,PA,Philadelphia,2159.0,2,False
2021-05-16,PA,Philadelphia,3857.0,8,False
2021-05-17,PA,Philadelphia,607.0,3,False
2021-05-18,PA,Philadelphia,2143.0,7,False
2021-05-19,PA,Philadelphia,1229.0,1,False
2021-05-20,PA,Philadelphia,3374.0,6,False
2021-05-21,PA,Philadelphia,290.0,3,False
2021-05-22,PA,Philadelphia,11382.0,7,False
2021-05-23,PA,Philadelphia,3887.0,6,False
2021-05-24,PA,Philadelphia,3937.0,4,False
2021-05-25,PA,Philadelphia,4279.0,4,False
2021-05-26,PA,Philadelphia,348.0,5,False
2021-05-27,PA,Philadelphia,2563.0,3,False
2021-05-28,PA,Philadelphia,1560.0,3,False
2021-05-29,PA,Philadelphia,2657.0,9,False
2021-05-30,PA,Philadelphia,2280.0,4,False
2021-05-31,PA,Philadelphia,11.0,1,False
2021-06-01,PA,Philadelphia,1835.0,4,True
2021-06-02,PA,Philadelphia,3181.0,4,True
2021-06-03,PA,Philadelphia,979.0,2,True
2021-06-04,PA,Philadelphia,268.0,4,True
2021-06-05,PA,Philadelphia,1208.0,2,True
2021-06-06,PA,Philadelphia,2291.0,4,True
2021-06-07,PA,Philadelphia,1141.0,2,True
2021-06-08,PA,Philadelphia,1320.0,2,True
2021-06-09,PA,Philadelphia,367.0,4,True
2021-06-10,PA,Philadelphia,2361.0,4,True
2021-06-11,PA,Philadelphia,195.0,2,True
2021-06-12,PA,Philadelphia,4582.0,6,True
2021-06-13,PA,Philadelphia,2570.0,4,True
2021-06-15,PA,Philadelphia,199.0,2,True
2021-06-16,PA,Philadelphia,7222.0,8,True
2021-06-17,PA,Philadelphia,1824.0,3,True
2021-06-18,PA,Philadelphia,111.0,1,True
