state_fk,market_fk,time_fk,foursquare_crowd_0_1km,foursquare_crowd_1_2km,foursquare_crowd_2_3km,foursquare_crowd_3_5km,foursquare_crowd_5km_plus,foursquare_crowd_total,foursquare_lat_0_1km,foursquare_lat_1_2km,foursquare_lat_2_3km,foursquare_lat_3_5km,foursquare_lat_5km_plus,foursquare_lon_0_1km,foursquare_lon_1_2km,foursquare_lon_2_3km,foursquare_lon_3_5km,foursquare_lon_5km_plus
TX,Dallas / Houston,2024-04-03,156.0,156.0,156.0,638.0,0.0,1106.0,29.673733999999996,29.6963023908321,29.769860646872292,29.626839978434553,,-95.458991,-95.2972819602909,-95.22966142216023,-95.3887735244042,
TX,Dallas / Houston,2024-04-04,1748.3809523809523,1347.2857142857142,992.6666666666666,879.8333333333334,112.83333333333333,5080.999999999999,31.101627238709987,31.098470002898953,32.093602714363335,32.36463140896232,29.581770261158177,-95.9311263806316,-96.04972856292073,-96.33840195841823,-96.46933839138227,-95.3887175155896
TX,Dallas / Houston,2024-04-05,1495.6,2564.8,1483.6666666666667,0.0,680.9333333333334,6225.0,31.140937166975533,32.02079250643662,29.790406253094837,,29.584876580296985,-96.06558711725629,-96.50905689843326,-95.30660153584283,,-95.38858014690312
TX,Dallas / Houston,2024-04-06,1379.0,1379.0,1263.0,1263.0,116.0,5400.0,29.768612982756984,29.864170082270654,32.77712609201614,32.76747824487442,29.5990016,-95.24496139084368,-95.47799334501678,-96.61893154920664,-96.62837754717668,-95.36885270000002
TX,Dallas / Houston,2024-04-07,1175.904761904762,1357.4285714285713,706.3333333333333,207.16666666666666,207.16666666666666,3653.999999999999,31.651510660382762,32.12192545661772,29.797139702448163,29.626225,29.58177026115818,-96.27550165314148,-96.5043269169316,-95.34372550318328,-95.388248,-95.3887175155896
TX,Dallas / Houston,2024-04-08,1493.0,1493.0,1493.0,1493.0,0.0,5972.0,29.768506159969505,29.86418039073604,32.77712609201614,32.76747824487442,,-95.24790673515761,-95.47981300431563,-96.61893154920664,-96.62837754717667,
TX,Dallas / Houston,2024-04-09,729.0,421.0,1142.25,259.25,364.5,2916.0,30.18014948465199,31.274767057129345,32.605223055417255,29.90285406390539,29.577143621010414,-95.69258706691537,-96.07722870033604,-96.78867582606587,-95.33106466427998,-95.40515933723682
TX,Dallas / Houston,2024-04-10,1922.0,1670.0,1670.0,1418.0,0.0,6680.0,30.51578254310672,29.870123115147,32.333170298660676,32.76747824487442,,-95.6566856730596,-95.46995301065233,-96.41768205597968,-96.62837754717668,
TX,Dallas / Houston,2024-04-11,9189.5,2567.5,2321.0,0.0,214.0,14292.0,30.07609766587858,32.30343348402939,30.166543372276866,,29.58097649364736,-95.63163669403554,-96.65425722618704,-95.50062795741766,,-95.39402713061827
TX,Dallas / Houston,2024-04-12,25.0,0.0,0.0,0.0,0.0,25.0,32.850918284452035,,,,,-96.81066818900966,,,,
TX,Dallas / Houston,2024-04-13,6539.465909090909,5557.443181818182,1671.0454545454545,1671.0454545454545,1199.0,16638.0,31.735076970938607,31.1072713356858,32.02268546511641,32.000021355884066,29.583093273452633,-96.34040445507665,-96.02681804261778,-96.2742396176673,-96.30975963839083,-95.39231203161114
TX,Dallas / Houston,2024-04-14,767.0,0.0,0.0,0.0,0.0,767.0,32.94923947743012,,,,,-96.80307558867437,,,,
TX,Dallas / Houston,2024-04-15,5525.520454545454,2176.534090909091,2789.272727272727,1538.6727272727271,0.0,12030.0,32.06269954576611,31.398720324420154,30.51275466048035,29.76964088955261,,-96.56122837945152,-96.1574270745361,-95.64100754337673,-95.37735333561902,
TX,Dallas / Houston,2024-04-16,2091.6,891.8,1890.0,472.5,982.1,6328.0,30.710153351102953,31.859571399808306,32.605256662083185,29.90285406390539,29.578868830810478,-95.89582963028641,-96.40610750084565,-96.78893553016783,-95.33106466427998,-95.3996455982638
TX,Dallas / Houston,2024-04-17,799.2,621.6,0.0,0.0,355.2,1776.0000000000002,31.491612438929707,31.859571399808306,,,29.580976493647356,-96.24245729132171,-96.40610750084565,,,-95.39402713061826
TX,Dallas / Houston,2024-04-18,787.1666666666666,164.66666666666666,1245.0,508.25,475.91666666666663,3180.9999999999995,29.763613216454235,29.864057844410507,32.605256662083185,29.795869755321515,29.584348103086462,-95.42037146044883,-95.4581810200646,-96.78893553016783,-95.35343287961588,-95.39295428657846
TX,Dallas / Houston,2024-04-19,872.9,5855.3,831.5,914.3,0.0,8474.0,29.768512506510675,29.722951447758234,32.77712609201614,32.50945046488087,,-95.24629097941839,-95.32357044667596,-96.61893154920664,-96.5129756406888,
TX,Dallas / Houston,2024-04-20,12353.0,1629.0,1629.0,1629.0,0.0,17240.0,29.68859817396466,29.864180390736035,32.77712609201614,32.76747824487442,,-95.429919124761,-95.47981300431564,-96.61893154920664,-96.62837754717667,
TX,Dallas / Houston,2024-04-21,9207.0,2803.666666666667,1791.0,1791.0,2504.3333333333335,18097.0,31.990049787634067,32.03439667329413,29.703626880599472,29.9335,29.591746039249994,-96.4741039065841,-96.5100126756868,-95.29607189455244,-95.37759999999999,-95.37828590531855
TX,Dallas / Houston,2024-04-22,633.0,522.0,3870.0,0.0,110.0,5135.0,30.30849318848782,30.38058603972545,29.816906931809758,,29.580245261347237,-95.7566834504368,-95.65463664484646,-95.30668433717607,,-95.39563538455086
TX,Dallas / Houston,2024-04-23,8991.825757575758,4235.265151515152,1723.4545454545455,469.45454545454544,0.0,15420.000000000002,31.40736140947206,31.369818791229843,31.982228261477243,29.77490106944459,,-96.22994209658381,-96.11916766380351,-96.25750371905076,-95.3859772310233,
TX,Dallas / Houston,2024-04-24,2636.4,405.6,507.0,225.0,507.0,4281.0,31.65042752146063,32.82921245543902,29.70178451584056,29.626839978434553,29.57998274618186,-96.27698492612335,-96.7084785486381,-95.29394779015652,-95.38877352440419,-95.3987360698811
TX,Dallas / Houston,2024-04-25,3415.5666666666666,640.2666666666667,766.4166666666666,0.0,630.75,5453.0,31.5828062478929,32.20074171949901,29.737450057149076,,29.57998274618186,-96.23947026664449,-96.44361225378842,-95.29775806048714,,-95.3987360698811
TX,Dallas / Houston,2024-04-26,2121.5,2884.0,226.5,0.0,0.0,5232.0,31.703434408699888,31.261128881748096,32.604716236664274,,,-96.41149370267445,-96.10857854779199,-96.7892372687652,,
TX,Dallas / Houston,2024-04-27,2487.8333333333335,2199.0833333333335,1671.0833333333335,0.0,176.0,6534.0,30.98742232770483,31.391092714579408,31.626805931730882,,29.57849330631566,-96.04253658248436,-96.20620020546174,-96.2839820612477,,-95.40381472897492
TX,Dallas / Houston,2024-04-28,551.1904761904761,754.8095238095237,311.6666666666667,487.66666666666663,170.66666666666666,2276.0,30.592383804220557,32.72955436586534,30.040110924583125,29.643451576406665,29.581213935492357,-95.74473787631145,-96.80512336838154,-95.51858260812948,-95.38522019787149,-95.39046620412827
TX,Dallas / Houston,2024-04-29,2200.7619047619046,2452.5714285714284,6849.333333333333,636.1666666666667,650.1666666666667,12788.999999999998,31.458627166754603,32.198215427756104,30.92871276242039,29.62654400898622,29.581350282654633,-96.188783126836,-96.54933596715851,-95.82657335952787,-95.38852060631918,-95.39152680690442
TX,Dallas / Houston,2024-04-30,1377.0,711.0,144.0,144.0,0.0,2376.0,32.15815176249295,31.790600795645965,29.83530377904255,29.77490106944459,,-96.58586782798692,-96.35215570021387,-95.27485969099912,-95.3859772310233,
TX,Dallas / Houston,2024-05-01,242.0,242.0,0.0,0.0,242.0,726.0,29.76977606189995,29.864057844410507,,,29.5990016,-95.21289268508092,-95.4581810200646,,,-95.3688527
TX,Dallas / Houston,2024-05-02,4836.015151515152,3528.719696969697,1247.4242424242425,1068.090909090909,543.75,11224.0,31.254211837493816,31.163820711091926,31.974635214263397,32.30492652552975,29.580022606557502,-96.09690272913873,-96.05556784399924,-96.25366078218059,-96.43634426995014,-95.39784655158356
TX,Dallas / Houston,2024-05-03,2675.75,0.0,605.25,0.0,0.0,3281.0,31.799584109118666,,32.604716236664274,,,-96.40127704711021,,-96.7892372687652,,
TX,Dallas / Houston,2024-05-06,0.0,1122.0,0.0,1081.0,0.0,2203.0,,29.698112999999996,,31.847241041967944,,,-95.296668,,-96.26449209265962,
TX,Dallas / Houston,2024-05-07,2775.8333333333335,1547.6666666666667,0.0,474.0,716.5,5514.0,30.75247676729912,32.64178423169612,,29.626839978434553,29.599104745112417,-95.89850828420062,-96.87094797036747,,-95.3887735244042,-95.36744540101678
TX,Dallas / Houston,2024-05-08,5646.3,6439.2,369.0,0.0,1966.5,14421.0,31.52941304424894,30.32284531998266,29.70178451584056,,29.595516635473274,-96.21719826692716,-95.61252892994965,-95.29394779015652,,-95.37331687663892
TX,Dallas / Houston,2024-05-09,15173.8,969.2,510.5,1554.0,510.5,18718.0,29.938673983619385,31.704917960788705,30.69839485026977,32.768533106287435,29.57947143504268,-95.56950346989272,-96.25191009665735,-95.80619589887876,-96.62784652477606,-95.40047952728793
TX,Dallas / Houston,2024-05-10,1023.0,5715.0,959.0,1087.0,0.0,8784.0,29.768514531514086,31.017464674951317,32.77712609201614,32.431968395226654,,-95.24577543704736,-95.83205276459282,-96.61893154920664,-96.47832209076114,
TX,Dallas / Houston,2024-05-11,5902.0,1774.5,4217.0,1489.75,1438.75,14822.0,31.34067673268338,31.713036592461002,32.16314203473709,29.916071055978414,29.578004559141256,-96.1877941799805,-96.29172255315116,-96.56149685021217,-95.35113444323625,-95.40247435803512
TX,Dallas / Houston,2024-05-12,525.0,777.0,126.0,0.0,399.0,1827.0,30.46116517127565,30.77911246887678,32.60489193795817,,29.592525296731264,-95.70010404438403,-95.85972546132174,-96.78611703125613,,-95.37989334072894
TX,Dallas / Houston,2024-05-13,3486.5,445.0,0.0,0.0,1310.5,5242.0,31.695794075266647,32.605646671949536,,,29.590182689943298,-96.2982531023844,-96.8237127949033,,,-95.37895425070428
TX,Dallas / Houston,2024-05-14,1552.0,0.0,0.0,0.0,0.0,1552.0,31.338430661777977,,,,,-96.19025811763187,,,,
TX,Dallas / Houston,2024-05-15,1106.6666666666665,1992.0,774.6666666666666,387.3333333333333,387.3333333333333,4647.999999999999,30.697693051553443,32.729907946695775,29.77043093891414,29.626225,29.58177026115818,-95.75131647108691,-96.803021678172,-95.38493284703844,-95.388248,-95.3887175155896
TX,Dallas / Houston,2024-05-16,5594.928571428572,2970.3571428571427,954.4285714285714,208.42857142857142,632.8571428571429,10360.999999999998,31.51862403277472,31.323940599286537,30.43214874298528,29.614625620318147,29.585643940778997,-96.27937135115477,-96.12603689572462,-95.62697739596472,-95.38417024002928,-95.39382122086138
TX,Dallas / Houston,2024-05-17,1933.0380952380954,2984.0285714285715,1679.6666666666667,939.9333333333334,558.3333333333334,8095.0,30.534608513099027,32.61500475285543,30.720640697626774,29.659449866477146,29.58177026115818,-95.68858844111608,-96.74614079620119,-95.85289445589096,-95.38163720637492,-95.3887175155896
TX,Dallas / Houston,2024-05-18,3242.0333333333333,3566.7666666666664,654.0,0.0,585.2,8047.999999999999,31.625042699908178,31.432955367756566,32.60402323571779,,29.580976493647356,-96.35529662734477,-96.19400589118113,-96.78506925203328,,-95.39402713061827
TX,Dallas / Houston,2024-05-19,6084.529545454546,4641.61590909091,2796.727272727273,934.6272727272727,1809.5,16267.0,31.804170310413944,31.428829813425878,32.249975935957416,29.85363516004292,29.579114580882635,-96.4198972487118,-96.16056696741278,-96.59283748965133,-95.35224811025572,-95.39910919839149
TX,Dallas / Houston,2024-05-20,191.33333333333334,1450.3333333333333,191.33333333333334,0.0,0.0,1832.9999999999998,29.947983040216304,29.719892042663552,29.903268535136867,,,-95.3325095912778,-95.31801296682748,-95.31547300897144,,
TX,Dallas / Houston,2024-05-21,6827.0,5139.0,2372.0,2372.0,0.0,16710.0,30.578718742734495,30.818844537350582,32.77712609201614,32.76747824487442,,-95.75460107549709,-95.93705475011804,-96.61893154920664,-96.62837754717668,
TX,Dallas / Houston,2024-05-22,0.0,0.0,0.0,275.0,0.0,275.0,,,,29.626839978434553,,,,,-95.3887735244042,
TX,Dallas / Houston,2024-05-23,5771.647727272727,2490.5795454545455,2000.1363636363635,811.6363636363636,0.0,11074.0,32.30360607762287,31.55572301345124,30.25680928435466,29.707404581943376,,-96.64429729720987,-96.23544300058393,-95.53845702491653,-95.38725197498167,
TX,Dallas / Houston,2024-05-24,3658.0,1482.0,0.0,0.0,494.0,5634.0,30.562849060718577,31.713036592461002,,,29.580022606557502,-95.83793441635336,-96.29172255315117,,,-95.39784655158356
TX,Dallas / Houston,2024-05-26,312.0,0.0,0.0,0.0,0.0,312.0,29.7804496,,,,,-95.539566,,,,
TX,Dallas / Houston,2024-05-27,3348.5,2952.5,2330.0,523.5,1600.5,10755.0,30.95965559058221,30.694784818701528,32.324668000491315,29.90285406390539,29.581102060751533,-96.02568438401227,-95.76784242992719,-96.6366313421674,-95.33106466427998,-95.39649506062763
TX,Dallas / Houston,2024-05-28,118.0,0.0,236.0,0.0,0.0,354.0,29.742513911539717,,32.051256677172745,,,-95.4459939358594,,-96.28663393706574,,
TX,Dallas / Houston,2024-05-29,3772.8333333333335,6282.166666666667,98.0,0.0,98.0,10251.0,31.786308928433137,31.57720918453138,32.60489193795817,,29.57849330631566,-96.43273031447218,-96.22747266208616,-96.78611703125613,,-95.40381472897492
TX,Dallas / Houston,2024-05-30,11533.0,1434.75,0.0,0.0,478.25,13446.0,29.949513197647896,31.713036592461,,,29.580022606557502,-95.57366675780362,-96.29172255315116,,,-95.39784655158356
TX,Dallas / Houston,2024-05-31,5904.227272727273,6639.045454545454,4889.363636363636,1459.3636363636365,0.0,18892.0,31.797218055559018,31.786871299877795,30.423823078211168,31.856264313926864,,-96.37980437518102,-96.39476243937435,-95.57509641449316,-96.25007736992895,
TX,Dallas / Houston,2024-06-01,6678.1,1640.6000000000001,1095.25,404.0,1532.05,11350.0,31.627055085721214,32.37743041050173,29.70178451584056,29.626839978434553,29.58026607172145,-96.27190357671513,-96.56759568326412,-95.29394779015652,-95.3887735244042,-95.39739351273872
TX,Dallas / Houston,2024-06-02,3080.904761904762,3492.9285714285716,1840.8333333333333,2368.6666666666665,525.6666666666666,11309.0,31.68199533902737,32.091074514491574,29.79813977593121,32.09710410914443,29.58177026115818,-96.29225497859625,-96.48917020610062,-95.34218254999323,-96.665953990064,-95.3887175155896
TX,Dallas / Houston,2024-06-03,2393.1181818181817,7120.663636363636,154.9090909090909,290.1090909090909,375.2,10334.0,31.85552421180832,30.123736645633333,29.835303779042555,29.841713512725345,29.580976493647356,-96.4259692033859,-95.51418108630902,-95.27485969099912,-95.3711114035532,-95.39402713061826
TX,Dallas / Houston,2024-06-04,3616.3636363636365,1867.2727272727273,378.1818181818182,378.1818181818182,0.0,6240.0,32.15815176249295,31.790600795645965,29.835303779042555,29.77490106944459,,-96.58586782798692,-96.35215570021387,-95.27485969099912,-95.3859772310233,
TX,Dallas / Houston,2024-06-05,1668.6666666666665,2325.0,4593.666666666667,401.3333333333333,401.3333333333333,9390.000000000002,31.298487001012187,32.412627903136155,30.83710221207666,29.626225,29.58177026115818,-96.08149205482441,-96.64714566462888,-95.74052170729931,-95.388248,-95.3887175155896
TX,Dallas / Houston,2024-06-06,1219.1666666666665,776.75,7140.75,30.666666666666668,30.666666666666668,9197.999999999998,30.86967442698618,31.496207448087794,31.28425119539535,29.90282766058073,29.57856982586713,-95.97612628146096,-96.29020635927061,-95.99515060968251,-95.33286094132104,-95.39877738673334
TX,Dallas / Houston,2024-06-07,4668.045454545454,3318.659090909091,7673.022727272727,363.27272727272725,0.0,16023.0,32.31132116121987,32.16507632761105,30.964783501030542,29.77490106944459,,-96.64109167488273,-96.56911480804474,-95.84312671170888,-95.38597723102329,
TX,Dallas / Houston,2024-06-08,5292.5,2117.0,0.0,0.0,1058.5,8468.0,30.901806953702447,32.771847538621564,,,29.58313933882349,-96.00652545797283,-96.60049799387772,,,-95.38976994137528
TX,Dallas / Houston,2024-06-09,4259.4,3292.5,3717.0,3989.1,0.0,15258.0,30.17415862112848,29.85943191338507,32.75010028980373,32.141957306414156,,-95.51121964237265,-95.47924108636218,-96.6449753042029,-96.3586853646543,
TX,Dallas / Houston,2024-06-11,3215.904761904762,2681.0119047619046,3676.583333333333,929.25,929.25,11432.0,30.459755115760725,32.38431380971332,31.803084261138846,29.789433915024087,29.57871729851102,-95.74074520966676,-96.6587347771726,-96.38723934263065,-95.35451029345333,-95.39874012388603
TX,Dallas / Houston,2024-06-12,1393.8863636363635,830.4772727272727,121.81818181818181,121.81818181818181,229.0,2697.0,31.765768244220386,31.259366106484514,29.835303779042555,29.77490106944459,29.5990016,-96.36030330857716,-96.10564660420708,-95.27485969099912,-95.3859772310233,-95.3688527
TX,Dallas / Houston,2024-06-13,1479.0,318.0,739.5,421.5,0.0,2958.0,32.74643201402481,29.903562731078505,29.760136368921355,29.933500000000002,,-96.86981688302556,-95.41447098281671,-95.29142013184419,-95.3776,
TX,Dallas / Houston,2024-06-14,2176.5,1714.5,4660.5,2063.5,0.0,10615.0,30.202044317498,29.864180390736035,32.71931299953922,32.236301721982485,,-95.47576183245283,-95.47981300431564,-96.57667057177717,-96.41872317162661,
TX,Dallas / Houston,2024-06-15,3468.333333333333,9965.333333333332,2069.0,996.0,326.3333333333333,16824.999999999996,31.53187198713288,29.742558480189043,31.25133565251316,32.76747824487442,29.5990016,-96.20915229119387,-95.33157335757707,-95.92727585439145,-96.62837754717668,-95.3688527
TX,Dallas / Houston,2024-06-16,685.0,342.5,342.5,0.0,0.0,1370.0,32.61823871629833,29.903562731078505,29.835038096366873,,,-96.8067819705696,-95.41447098281671,-95.28525435202806,,
TX,Dallas / Houston,2024-06-17,609.3333333333334,648.3333333333334,274.6666666666667,0.0,274.6666666666667,1807.0000000000002,31.454551392125357,31.161672777595168,32.6026307254389,,29.580245261347233,-96.22371603497433,-95.99719226069159,-96.78783244900674,,-95.39563538455086
TX,Dallas / Houston,2024-06-18,928.3333333333333,638.8333333333333,464.16666666666663,0.0,174.66666666666666,2205.9999999999995,32.12125282727281,30.63784917833549,30.876487674559865,,29.580245261347233,-96.562599112476,-95.75398022027896,-95.85067691778522,,-95.39563538455086
TX,Dallas / Houston,2024-06-19,3430.1,1273.3,38.0,38.0,1436.6,6216.0,31.40731504798909,32.32238698733146,32.6035858445378,29.90282766058073,29.59503333620183,-96.17124374336453,-96.66421499716827,-96.78900617984895,-95.33286094132104,-95.3734476751737
TX,Dallas / Houston,2024-06-20,406.0,302.0,302.0,2547.0,0.0,3557.0,31.17450083785328,29.902458372929296,29.74616971334709,32.80185656982824,,-96.15891056067322,-95.37645708507902,-95.2960265377551,-97.03038559547744,
TX,Dallas / Houston,2024-06-21,2369.0,4585.0,0.0,0.0,153.0,7107.0,31.114994365870704,31.214509063053953,,,29.5990016,-96.16214805144116,-96.08687498797906,,,-95.3688527
TX,Dallas / Houston,2024-06-22,520.0,225.5,501.5,69.0,234.0,1550.0,31.48221231877477,29.836637130413123,31.7408068674949,29.902101823255126,29.581726325327573,-96.24373301761212,-95.37810213055766,-96.31427310530374,-95.33180864518005,-95.39096554097016
TX,Dallas / Houston,2024-06-23,2592.2,1223.9,2108.0,639.4,897.5,7461.0,30.65437273425384,31.534038148876178,32.605256662083185,29.90556327124692,29.578010359581825,-95.85963844787426,-96.21605020438811,-96.78893553016783,-95.3351102576892,-95.402461056407
TX,Dallas / Houston,2024-06-24,2419.0,1460.0,1460.0,1293.0,0.0,6632.0,30.16580030024,29.868685083090277,32.440599588404204,32.76747824487442,,-95.56542944473637,-95.47233895117158,-96.46638080131018,-96.62837754717668,
TX,Dallas / Houston,2024-06-25,1315.3333333333333,816.3333333333333,816.3333333333333,0.0,0.0,2948.0,31.61248259771969,30.952758396308894,30.975610909050985,,,-96.32740603356532,-95.99437973734175,-95.92445466523282,,
TX,Dallas / Houston,2024-06-26,1715.7727272727273,958.9545454545455,163.63636363636363,163.63636363636363,151.0,3153.0,31.94795799670044,31.487241280833228,29.835303779042555,29.77490106944459,29.5990016,-96.46503641291463,-96.21138763425871,-95.27485969099912,-95.3859772310233,-95.3688527
TX,Dallas / Houston,2024-06-27,1694.5,749.5,2142.5,0.0,173.5,4760.0,32.414107569756055,31.173230245794024,31.010645246061028,,29.57849330631566,-96.69341722201372,-96.0281519113803,-95.91055148915517,,-95.40381472897492
TX,Dallas / Houston,2024-06-28,517.5,0.0,172.5,0.0,0.0,690.0,32.755090002646114,,32.604716236664274,,,-96.80155716007647,,-96.78923726876519,,
TX,Dallas / Houston,2024-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
TX,Dallas / Houston,2024-06-30,75.0,150.0,0.0,150.0,0.0,375.0,29.768639973877384,29.763960123569007,,29.918265693568827,,-95.21383926692674,-95.46774223597075,,-95.35407847589786,
TX,Dallas / Houston,2024-07-01,2756.0,572.0,286.0,217.0,286.0,4117.0,30.012907878621245,31.246368051849498,32.6026307254389,29.626839978434553,29.580245261347237,-95.60291515722321,-96.03533878204992,-96.78783244900674,-95.3887735244042,-95.39563538455086
TX,Dallas / Houston,2024-07-02,5355.588095238096,4225.761904761905,3037.916666666667,1931.9,1074.8333333333335,15626.0,31.188864323331543,32.37866501061505,31.30014905100265,29.760621670562337,29.581061763688563,-96.09495544013818,-96.62619901677692,-96.13611811263205,-95.3745100767408,-95.39169228345403
TX,Dallas / Houston,2024-07-03,5576.587121212121,1447.2007575757575,2227.439393939394,416.02272727272725,2007.75,11675.0,31.373585691617407,32.346279469626175,32.361078720619865,29.874166869736197,29.593711953352084,-96.17176628919667,-96.67365198490324,-96.60890372195858,-95.3433761187413,-95.37599725516158
TX,Dallas / Houston,2024-07-04,4918.0,198.0,198.0,0.0,0.0,5314.0,30.527619931834618,29.903562731078505,29.83503809636687,,,-95.60355432408433,-95.41447098281672,-95.28525435202806,,
TX,Dallas / Houston,2024-07-06,198.33333333333331,39.666666666666664,39.666666666666664,39.666666666666664,39.666666666666664,357.0,30.306375382892703,32.720911783384025,32.6035858445378,29.90282766058073,29.578569825867127,-95.72687113095019,-96.85649501928172,-96.78900617984895,-95.33286094132104,-95.39877738673334
TX,Dallas / Houston,2024-07-07,2222.142857142857,4545.857142857143,642.0,321.0,901.0,8632.0,31.163938863426296,31.281197855193614,29.770430938914135,29.626224999999998,29.581259289841558,-96.03974921893939,-96.09200890377258,-95.38493284703843,-95.388248,-95.3921354697701
TX,Dallas / Houston,2024-07-08,1168.0,946.0,946.0,1583.0,0.0,4643.0,30.334057216218206,29.864180390736035,32.77712609201614,32.76790272164011,,-95.58148062303712,-95.47981300431564,-96.61893154920664,-96.62816386349432,
TX,Dallas / Houston,2024-07-10,498.0,498.0,249.0,0.0,249.0,1494.0,31.297527169603594,31.246368051849494,32.6026307254389,,29.580245261347233,-96.15788000512043,-96.03533878204992,-96.78783244900674,,-95.39563538455086
TX,Dallas / Houston,2024-07-11,6536.495238095238,7147.009523809524,5998.523809523809,1302.357142857143,2094.614285714286,23079.0,30.90849548145483,31.75856983221703,32.23181113166517,29.795611655890596,29.58053564281651,-96.00134890585366,-96.34701840828895,-96.51294173639447,-95.3524583165074,-95.397470931156
TX,Dallas / Houston,2024-07-12,246.0,210.0,410.0,82.0,0.0,948.0,29.764452596915476,31.526523049171686,32.60530777381819,29.902101823255123,,-95.39235948004836,-96.2479424139688,-96.78105987309401,-95.33180864518005,
TX,Dallas / Houston,2024-07-13,2587.7,2372.6,3434.5,1814.1999999999998,0.0,10209.0,31.241107549309273,31.99742995625603,31.080942911298123,29.83747137115621,,-96.21442739721941,-96.5069879196782,-95.98199354745238,-95.36630636302192,
TX,Dallas / Houston,2024-07-14,914.7619047619048,1646.5714285714287,1953.3333333333335,320.1666666666667,320.1666666666667,5155.000000000001,30.69769305155344,32.729907946695775,29.771024344471446,29.626225000000005,29.58177026115818,-95.7513164710869,-96.803021678172,-95.27979692254611,-95.388248,-95.3887175155896
TX,Dallas / Houston,2024-07-15,3461.4666666666667,2064.5666666666666,1262.6666666666667,731.0,483.3,8003.0,31.458603898999826,31.171478378468443,31.504167274614947,32.76747824487442,29.58047787216922,-96.16977336138376,-96.02845222877434,-96.06007098671218,-96.6283775471767,-95.39638988205884
TX,Dallas / Houston,2024-07-16,4064.4068181818184,2582.211363636364,749.0909090909091,328.2909090909091,718.0,8442.0,31.707349021567445,31.64192964098987,31.780357554985734,29.815662232578603,29.58097649364736,-96.35669515943778,-96.28672006350594,-96.33249006158177,-95.3686190432913,-95.39402713061827
TX,Dallas / Houston,2024-07-17,7092.0,6649.333333333333,335.3333333333333,0.0,335.3333333333333,14412.0,31.110012125602044,31.41378061972489,32.6026307254389,,29.580245261347233,-96.11177038372476,-96.18342174429166,-96.78783244900674,,-95.39563538455086
TX,Dallas / Houston,2024-07-18,1213.0,1159.0,3333.0,1597.5,606.5,7909.0,29.76198299120648,32.646726855313844,31.841993797792515,31.68056168894489,29.57659567741012,-95.47525473489691,-96.77800215309868,-96.3857000015671,-96.13551588415581,-95.40570521966522
TX,Dallas / Houston,2024-07-19,2257.2333333333336,231.33333333333334,1125.5,1688.6,231.33333333333334,5534.0,31.252748517907627,29.864057844410507,32.604077156919644,29.784120261631156,29.5990016,-96.20995806323722,-95.4581810200646,-96.78569233701216,-95.37323810842086,-95.3688527
TX,Dallas / Houston,2024-07-20,4818.7,2518.4,2356.0,555.65,1217.25,11466.0,30.784331675738887,31.60560284716828,32.605271132171154,29.902673466581994,29.57883384432092,-95.91757138140562,-96.23895850980122,-96.78670587682818,-95.33124327860928,-95.40057263299451
TX,Dallas / Houston,2024-07-21,2251.534090909091,1162.5568181818182,235.45454545454547,235.45454545454547,0.0,3885.0,32.15815176249295,31.790600795645965,29.835303779042555,29.77490106944459,,-96.58586782798692,-96.35215570021387,-95.27485969099912,-95.38597723102332,
TX,Dallas / Houston,2024-07-22,207.33333333333334,207.33333333333334,103.66666666666667,0.0,103.66666666666667,622.0,31.297527169603594,31.246368051849494,32.6026307254389,,29.580245261347233,-96.15788000512045,-96.03533878204993,-96.78783244900674,,-95.39563538455086
TX,Dallas / Houston,2024-07-23,1277.0,1277.0,1277.0,1277.0,0.0,5108.0,29.768506159969508,29.864180390736035,32.77712609201614,32.76747824487442,,-95.2479067351576,-95.47981300431564,-96.61893154920664,-96.62837754717668,
TX,Dallas / Houston,2024-07-24,4433.5,1711.5,1156.5,1109.5,0.0,8411.0,31.190986664025775,30.764518874712927,31.500058929183513,31.47951933434703,,-96.08693519658789,-95.89702482709198,-96.04002454273568,-96.1200225851564,
TX,Dallas / Houston,2024-07-25,2896.095779220779,2401.112012987013,968.038961038961,761.038961038961,683.7142857142857,7709.999999999999,32.06646719651822,31.611142691018056,31.30411288880574,29.656703448497293,29.58844133738655,-96.56170125346921,-96.27780313259254,-96.10711522705813,-95.38290916935996,-95.39288118813403
TX,Dallas / Houston,2024-07-26,4398.333333333333,4165.166666666666,614.5,0.0,212.0,9390.0,32.013767106782275,30.98973434943598,29.83503809636687,,29.5990016,-96.51236336548617,-95.9730705550213,-95.28525435202806,,-95.3688527
TX,Dallas / Houston,2024-07-27,10398.0,0.0,0.0,0.0,0.0,10398.0,29.909226203442547,,,,,-95.57482901764872,,,,
TX,Dallas / Houston,2024-07-28,3388.806818181818,1220.0113636363635,2299.090909090909,760.0909090909091,513.0,8181.0,31.43268427755117,31.790600795645965,32.30756065828309,29.861259010808336,29.576595677410115,-96.24961701917815,-96.35215570021388,-96.62621278873405,-95.34891568167124,-95.40570521966522
TX,Dallas / Houston,2024-07-29,7642.538095238096,3382.1761904761906,2417.404761904762,310.90476190476187,1774.9761904761904,15528.0,31.682161486496877,32.29401633009775,29.753571871548406,29.654794690105092,29.58249845773995,-96.31223606014129,-96.53117343213368,-95.32163144568463,-95.3770188444366,-95.39697187283653
